num_date_time,answer
14_20220826 05,2311.2801606837957
14_20220826 06,2210.4071240302947
14_20220826 07,2197.159947599451
14_20220826 08,2318.2297629066907
14_20220826 09,2493.0747258764536
14_20220826 10,2550.7139271521037
14_20220826 11,2366.9982458269633
14_20220826 12,2094.662281421915
14_20220826 13,2326.711536061196
14_20220826 14,2156.8539493832495
14_20220826 15,2163.9653604318582
14_20220826 16,2202.5781456780433
14_20220826 17,1919.8330068774649
14_20220826 18,2134.498587196007
14_20220826 19,2155.81513112641
14_20220826 20,2221.1987450773017
14_20220826 21,2274.098822190513
14_20220826 22,2229.0831081920614
14_20220826 23,2239.9323228016115
14_20220827 00,2376.5717843061307
14_20220827 01,2320.334268959562
14_20220827 02,2196.3563511964812
14_20220827 03,2208.142938266349
14_20220827 04,1975.0407091092327
14_20220827 05,2110.7230637393086
14_20220827 06,2127.628526715155
14_20220827 07,2092.617655248516
14_20220827 08,2168.4983205514227
14_20220827 09,2099.2715389128434
14_20220827 10,2140.308458934934
14_20220827 11,2126.519882642872
14_20220827 12,2176.2832679443422
14_20220827 13,2146.060015882905
14_20220827 14,2085.185708444505
14_20220827 15,1953.4683834883454
14_20220827 16,2302.052377518767
14_20220827 17,2061.861456394527
14_20220827 18,2092.6459394713247
14_20220827 19,2059.0136985110958
14_20220827 20,2080.8915342694304
14_20220827 21,2239.4923213892584
14_20220827 22,2049.6751413089187
14_20220827 23,2048.162753108839
14_20220828 00,2221.2870317223374
14_20220828 01,2219.4479645665106
14_20220828 02,2021.052985812506
14_20220828 03,2068.7574161961293
14_20220828 04,1860.9433654100337
14_20220828 05,1984.7016373778213
14_20220828 06,2022.294773109138
14_20220828 07,2059.242922345468
14_20220828 08,2171.349212082706
14_20220828 09,2165.0430277213873
14_20220828 10,2186.7162591887723
14_20220828 11,2320.1389352434553
14_20220828 12,2146.6965214260536
14_20220828 13,2154.876633949994
14_20220828 14,2264.6606129095003
14_20220828 15,2265.7725935261215
14_20220828 16,2166.8350569536124
14_20220828 17,2314.731517814941
14_20220828 18,2132.3164841458934
14_20220828 19,2121.9626246024936
14_20220828 20,2288.2523763093077
14_20220828 21,2196.561992978688
14_20220828 22,2253.4067752690016
14_20220828 23,2272.3951825499985
14_20220829 00,2151.4804683748785
14_20220829 01,2192.744350358992
14_20220829 02,2173.382215550476
14_20220829 03,2190.051066043098
14_20220829 04,2339.2195537054317
14_20220829 05,2214.284011551083
14_20220829 06,2109.9248354732654
14_20220829 07,2254.650197984056
14_20220829 08,2234.569735298874
14_20220829 09,2392.7884550793883
14_20220829 10,2296.62738168968
14_20220829 11,2084.5059866826855
14_20220829 12,2261.4046446911657
14_20220829 13,2145.106000956835
14_20220829 14,2396.6245039144187
14_20220829 15,2117.4606612334883
14_20220829 16,2076.5628208647277
14_20220829 17,2070.3357091646617
14_20220829 18,2302.5384367146603
14_20220829 19,2300.9635177317923
14_20220829 20,1976.2798848468576
14_20220829 21,2014.3483058292595
14_20220829 22,2320.6246772507016
14_20220829 23,2138.380918355895
14_20220830 00,2236.7634762802763
14_20220830 01,1926.2229799880367
14_20220830 02,2431.1449908391264
14_20220830 03,2125.021313929687
14_20220830 04,1832.3724770824901
14_20220830 05,1808.8979073967414
14_20220830 06,1787.1758670811787
14_20220830 07,1850.4037480188938
14_20220830 08,1975.541225693278
14_20220830 09,1948.395765083536
14_20220830 10,1966.1851847540895
14_20220830 11,1863.5915432018037
14_20220830 12,1940.1159063319242
14_20220830 13,1874.7234691608498
14_20220830 14,1934.8722344860985
14_20220830 15,2008.7893435954102
14_20220830 16,2219.0483247100365
14_20220830 17,2210.6603868446077
14_20220830 18,2127.934603803527
14_20220830 19,2040.970289406424
14_20220830 20,2315.154918420453
14_20220830 21,1962.421716000564
14_20220830 22,2026.3939891292325
14_20220830 23,2160.3848423910367
14_20220831 00,2012.5793843039182
14_20220831 01,1962.4133267172974
14_20220831 02,1983.4158081814492
14_20220831 03,2055.4712895185244
14_20220831 04,1998.955017967336
14_20220831 05,1871.8930761932893
14_20220831 06,1904.7584846587565
14_20220831 07,2121.4798111416517
14_20220831 08,2226.4474923851517
14_20220831 09,2001.1910209021955
14_20220831 10,2122.556954070795
14_20220831 11,2373.8837887912796
14_20220831 12,2315.4100520867337
14_20220831 13,2331.6493717120466
14_20220831 14,2316.3937751401245
14_20220831 15,2399.4861238756503
14_20220831 16,2187.6312329911393
14_20220831 17,2466.8186434505865
14_20220831 18,2401.953990746172
14_20220831 19,2255.3532849796275
14_20220831 20,2260.01927174349
14_20220831 21,2369.4727855036085
14_20220831 22,2146.797950547504
14_20220831 23,2077.1883549074196
15_20220825 00,1434.575533279128
15_20220825 01,1520.3555666383236
15_20220825 02,1437.8675671294077
15_20220825 03,1536.7905424807298
15_20220825 04,1550.1167246534997
15_20220825 05,1550.7143493458163
15_20220825 06,1527.4460975253874
15_20220825 07,1546.0700414595462
15_20220825 08,1453.803680243144
15_20220825 09,1632.3557976726065
15_20220825 10,1630.9765848472848
15_20220825 11,1692.8322975360377
15_20220825 12,1913.6354999805756
15_20220825 13,2012.1431400141687
15_20220825 14,1783.4875835057867
15_20220825 15,1910.3541260174065
15_20220825 16,1978.0097046755966
15_20220825 17,1833.8411455150722
15_20220825 18,1840.7108628489807
15_20220825 19,1654.8485299159393
15_20220825 20,1729.5265217502915
15_20220825 21,1648.3802297376626
15_20220825 22,1682.1187881354256
15_20220825 23,1743.6853302063594
15_20220826 00,1747.4188963769684
15_20220826 01,1877.4239813484887
15_20220826 02,1907.1985537956505
15_20220826 03,1825.7527283995
15_20220826 04,1803.432859524609
15_20220826 05,1743.746846713597
15_20220826 06,1822.95601105064
15_20220826 07,1746.7808037839447
15_20220826 08,1773.8964195414915
15_20220826 09,1943.4159109406153
15_20220826 10,1977.8770127363532
15_20220826 11,1892.83057725041
15_20220826 12,1915.2311102368546
15_20220826 13,1754.6637959170864
15_20220826 14,1811.1458783388778
15_20220826 15,1718.7209284403468
15_20220826 16,1834.724004865098
15_20220826 17,1862.8787672904828
15_20220826 18,1799.0302947651733
15_20220826 19,1932.7482344358973
15_20220826 20,1749.5388784994375
15_20220826 21,1666.5727282948396
15_20220826 22,1617.0788546735819
15_20220826 23,1628.0489709915103
15_20220827 00,1587.6707916934586
15_20220827 01,1572.7414710488163
15_20220827 02,1594.5790469871185
15_20220827 03,1636.4124250030623
15_20220827 04,1525.5065817743873
15_20220827 05,1539.3186135324886
15_20220827 06,1509.3332814939015
15_20220827 07,1574.7193430967218
15_20220827 08,1571.549792754871
15_20220827 09,1615.9400203823373
15_20220827 10,1698.8974798134122
15_20220827 11,1834.7143790866357
15_20220827 12,1890.413700226542
15_20220827 13,1881.709337557313
15_20220827 14,1845.895016788193
15_20220827 15,1790.8968776810816
15_20220827 16,1867.9414675342655
15_20220827 17,1908.0310313868222
15_20220827 18,1898.8987384458674
15_20220827 19,1773.5371843445635
15_20220827 20,1687.4310819868654
15_20220827 21,1633.833695805664
15_20220827 22,1650.3678472338634
15_20220827 23,1583.7217512729626
15_20220828 00,1417.7828572216013
15_20220828 01,1367.4800535661036
15_20220828 02,1418.505661805111
15_20220828 03,1452.6335636754513
15_20220828 04,1428.2306743213298
15_20220828 05,1456.0688049090388
15_20220828 06,1500.9393898624828
15_20220828 07,1439.2677396376757
15_20220828 08,1364.1874249321797
15_20220828 09,1566.6603472632785
15_20220828 10,1652.2423447581155
15_20220828 11,1877.2544188536685
15_20220828 12,1914.9857226669706
15_20220828 13,1831.949610278454
15_20220828 14,1911.5102455680708
15_20220828 15,1931.2330588550476
15_20220828 16,1916.11953100875
15_20220828 17,1905.3929172946603
15_20220828 18,1854.7607895928181
15_20220828 19,1751.0566533867707
15_20220828 20,1865.5706045405389
15_20220828 21,1830.2149781416676
15_20220828 22,1620.0766281137483
15_20220828 23,1588.173278777928
15_20220829 00,1451.923071277274
15_20220829 01,1459.01388639222
15_20220829 02,1546.3354416084962
15_20220829 03,1375.8490388483335
15_20220829 04,1353.495651583644
15_20220829 05,1413.9907071180314
15_20220829 06,1366.845939108581
15_20220829 07,1488.3935682592464
15_20220829 08,1508.4824272484773
15_20220829 09,1639.3059475994035
15_20220829 10,1592.7404739497485
15_20220829 11,1714.8375352599871
15_20220829 12,1667.3838279119598
15_20220829 13,1706.9780482421156
15_20220829 14,1690.4078092916566
15_20220829 15,1654.0462102069678
15_20220829 16,1650.5577391133156
15_20220829 17,1637.8281455524411
15_20220829 18,1645.4565619051602
15_20220829 19,1684.6000777196718
15_20220829 20,1664.0179597466633
15_20220829 21,1607.7832795345985
15_20220829 22,1575.0837765945287
15_20220829 23,1599.776433784584
15_20220830 00,1594.247366081226
15_20220830 01,1578.1362638094329
15_20220830 02,1508.180904691339
15_20220830 03,1502.7060237149146
15_20220830 04,1480.992167852507
15_20220830 05,1478.6882581356522
15_20220830 06,1490.9212750057804
15_20220830 07,1399.763564934324
15_20220830 08,1597.5826233333332
15_20220830 09,1607.9066758061542
15_20220830 10,1631.5371971864668
15_20220830 11,1917.8689092757836
15_20220830 12,1916.3159492243133
15_20220830 13,1491.5085709688244
15_20220830 14,1453.4778792792454
15_20220830 15,1499.250081169593
15_20220830 16,1504.0503512399432
15_20220830 17,1456.2414567840253
15_20220830 18,1680.5518484218242
15_20220830 19,1606.6428245096909
15_20220830 20,1480.7019471814608
15_20220830 21,1468.4792499378984
15_20220830 22,1566.3589947114508
15_20220830 23,1471.5154775334004
15_20220831 00,1681.2816734471198
15_20220831 01,1712.0702905004744
15_20220831 02,1550.7592695703227
15_20220831 03,1459.5772208431285
15_20220831 04,1546.2270872533486
15_20220831 05,1616.668160576714
15_20220831 06,1722.623317807604
15_20220831 07,1673.7413131734986
15_20220831 08,1627.8812605794312
15_20220831 09,1590.6161839649942
15_20220831 10,1630.7095723496814
15_20220831 11,1566.2176918005116
15_20220831 12,1550.6425392791073
15_20220831 13,1657.770661057392
15_20220831 14,1741.108719246917
15_20220831 15,1483.2206317790713
15_20220831 16,1503.3193281710899
15_20220831 17,1693.1955629987924
15_20220831 18,1509.3554248145344
15_20220831 19,1741.8458075955498
15_20220831 20,1597.3477956141114
15_20220831 21,1659.0046832083906
15_20220831 22,1455.0247377440085
15_20220831 23,1485.9487924613145
16_20220825 00,2658.037489611164
16_20220825 01,2534.1102124434706
16_20220825 02,2589.6477714912953
16_20220825 03,2551.7591407392993
16_20220825 04,2535.249940834482
16_20220825 05,2423.7046241006174
16_20220825 06,2812.20774873153
16_20220825 07,2637.931901143992
16_20220825 08,2659.2876374466805
16_20220825 09,2884.86143275789
16_20220825 10,2910.7819191596436
16_20220825 11,3235.813890683933
16_20220825 12,3474.0645294769956
16_20220825 13,3537.887079220135
16_20220825 14,3525.4759294545343
16_20220825 15,3627.3901171576913
16_20220825 16,3490.1455623210113
16_20220825 17,3137.3321383819384
16_20220825 18,2965.4174496311225
16_20220825 19,2938.601974650649
16_20220825 20,2822.672415736945
16_20220825 21,2700.532509346214
16_20220825 22,2860.2443974250955
16_20220825 23,2866.52894500816
16_20220826 00,3146.7360347549948
16_20220826 01,2741.0213535039907
16_20220826 02,2957.2243080349567
16_20220826 03,2871.432034172356
16_20220826 04,3042.32540478997
16_20220826 05,2912.395339957835
16_20220826 06,2946.77116960685
16_20220826 07,2757.1872994325954
16_20220826 08,2909.165679534748
16_20220826 09,2780.7633878310035
16_20220826 10,2781.26234636558
16_20220826 11,3145.314410535139
16_20220826 12,3253.372323218125
16_20220826 13,3412.0161877079777
16_20220826 14,3501.869570151127
16_20220826 15,3492.3505338302234
16_20220826 16,3085.2111596455625
16_20220826 17,2891.628092778191
16_20220826 18,3006.6112472419672
16_20220826 19,2908.565539835739
16_20220826 20,2905.4783382970213
16_20220826 21,2941.111340056706
16_20220826 22,2987.0346778119488
16_20220826 23,2874.3135137876907
16_20220827 00,2745.5567240077967
16_20220827 01,2687.067809874272
16_20220827 02,2770.7154869130136
16_20220827 03,2609.7501622310583
16_20220827 04,2574.1235375386104
16_20220827 05,2480.6068922461973
16_20220827 06,2650.9941114972758
16_20220827 07,2541.259146800504
16_20220827 08,2734.4460288108908
16_20220827 09,3226.251238229098
16_20220827 10,3086.717768978652
16_20220827 11,2976.2822365847396
16_20220827 12,2729.316718643806
16_20220827 13,3211.898087101425
16_20220827 14,3413.269633546677
16_20220827 15,3242.136737577856
16_20220827 16,3159.737278962278
16_20220827 17,3197.112765607647
16_20220827 18,2759.079120384523
16_20220827 19,2723.3752864871817
16_20220827 20,2631.7080228028753
16_20220827 21,2887.3594189825203
16_20220827 22,2620.4524313512075
16_20220827 23,2690.0622735856196
16_20220828 00,2698.529895620771
16_20220828 01,2748.584130207587
16_20220828 02,2668.810669389721
16_20220828 03,2615.9930340833344
16_20220828 04,2656.3275023232486
16_20220828 05,2420.7739394373593
16_20220828 06,2591.820728396659
16_20220828 07,2629.470508376454
16_20220828 08,2732.8592530432493
16_20220828 09,2770.9573170568337
16_20220828 10,2851.5299741423014
16_20220828 11,2822.919506623409
16_20220828 12,3180.900578535908
16_20220828 13,3196.9977450810625
16_20220828 14,2654.901258153241
16_20220828 15,2688.058446262043
16_20220828 16,2893.975472449503
16_20220828 17,3137.8442028685467
16_20220828 18,2675.0115648480682
16_20220828 19,2758.315449882305
16_20220828 20,2747.3283749599977
16_20220828 21,2750.3174530707843
16_20220828 22,2797.800706504319
16_20220828 23,2743.8114559342653
16_20220829 00,2587.5809787276894
16_20220829 01,2601.714410146448
16_20220829 02,2801.645825290305
16_20220829 03,2795.2424670943647
16_20220829 04,2782.9756992103817
16_20220829 05,2692.511138984867
16_20220829 06,2612.1061446893755
16_20220829 07,2913.526430395398
16_20220829 08,2817.5372861336323
16_20220829 09,2950.8328626894495
16_20220829 10,2853.8512127653867
16_20220829 11,3050.015190554166
16_20220829 12,3194.490455729878
16_20220829 13,3307.003816188065
16_20220829 14,3178.9896598348496
16_20220829 15,3040.6393616137507
16_20220829 16,2764.8633701517388
16_20220829 17,2679.8809402396073
16_20220829 18,2701.3177605911746
16_20220829 19,2865.555012087922
16_20220829 20,2859.177876107957
16_20220829 21,2915.960613047206
16_20220829 22,2810.9550942390965
16_20220829 23,2902.3852981972404
16_20220830 00,2923.7459030657196
16_20220830 01,2972.333117696587
16_20220830 02,2592.9199820551853
16_20220830 03,2510.4427706446436
16_20220830 04,2620.185181218567
16_20220830 05,2511.14493195812
16_20220830 06,2806.1660466271073
16_20220830 07,2512.1637539634803
16_20220830 08,2895.491083539963
16_20220830 09,2813.185653875248
16_20220830 10,2543.2145596717987
16_20220830 11,2828.015865114421
16_20220830 12,3024.7895296387996
16_20220830 13,2686.2727033468127
16_20220830 14,2871.431117036466
16_20220830 15,2990.759545577225
16_20220830 16,3287.608505652421
16_20220830 17,2856.7669315249336
16_20220830 18,3137.270780775007
16_20220830 19,2908.9617322693452
16_20220830 20,3058.958344130787
16_20220830 21,3058.958344130787
16_20220830 22,2956.7698418695386
16_20220830 23,3149.809003964845
16_20220831 00,2851.9141328308338
16_20220831 01,3117.073211741625
16_20220831 02,3046.6442872749435
16_20220831 03,3093.0223944894187
16_20220831 04,2802.271866999095
16_20220831 05,2919.003103513543
16_20220831 06,2889.4977294049827
16_20220831 07,2956.2068057672823
16_20220831 08,3046.8933894802976
16_20220831 09,2732.858217151851
16_20220831 10,3296.517422844615
16_20220831 11,3078.7453863802407
16_20220831 12,2877.987821365107
16_20220831 13,3148.9160561899257
16_20220831 14,2989.9252377884072
16_20220831 15,3036.22967941825
16_20220831 16,2961.3285225746968
16_20220831 17,3045.5035325147264
16_20220831 18,2596.7659807368277
16_20220831 19,2649.7225663015115
16_20220831 20,2762.5079623279735
16_20220831 21,2765.571754554172
16_20220831 22,2660.332592855012
16_20220831 23,2600.2592168908113
17_20220825 00,1517.7777151710948
17_20220825 01,1262.7949427636413
17_20220825 02,1248.5440285491418
17_20220825 03,1368.3483448307259
17_20220825 04,1225.3840886509954
17_20220825 05,1398.1939527737024
17_20220825 06,1362.4017432620408
17_20220825 07,1366.9088932882626
17_20220825 08,1408.293664027466
17_20220825 09,1433.4595466701358
17_20220825 10,1407.2766681013793
17_20220825 11,1356.3637952328152
17_20220825 12,1340.882276278241
17_20220825 13,1468.2219644259271
17_20220825 14,1516.4341859257038
17_20220825 15,1284.728055967825
17_20220825 16,1333.841683255847
17_20220825 17,1370.7908876854995
17_20220825 18,1334.2223586006673
17_20220825 19,1356.1129967001957
17_20220825 20,1431.3374319982759
17_20220825 21,1397.2249836610754
17_20220825 22,1298.486965577181
17_20220825 23,1390.694631788026
17_20220826 00,1355.747533933966
17_20220826 01,1326.9056742573541
17_20220826 02,1372.2274507678258
17_20220826 03,1312.741841377246
17_20220826 04,1310.3234971021195
17_20220826 05,1229.8531908624418
17_20220826 06,1230.8322501376763
17_20220826 07,1319.0122062941837
17_20220826 08,1356.1251057920585
17_20220826 09,1379.4938599921788
17_20220826 10,1408.090245728725
17_20220826 11,1425.7328027703372
17_20220826 12,1372.531111617827
17_20220826 13,1407.9611559758464
17_20220826 14,1455.6175712672832
17_20220826 15,1503.0466048628123
17_20220826 16,1452.0505472238863
17_20220826 17,1426.4926368570477
17_20220826 18,1448.1256195651074
17_20220826 19,1389.6489011696513
17_20220826 20,1527.5219914646582
17_20220826 21,1505.8413977271875
17_20220826 22,1647.8397844394722
17_20220826 23,1531.8248704306193
17_20220827 00,1504.5519501714064
17_20220827 01,1657.0219728959414
17_20220827 02,1338.544864975373
17_20220827 03,1317.8942011320094
17_20220827 04,1354.4690161991389
17_20220827 05,1260.6882651848405
17_20220827 06,1266.4607032752435
17_20220827 07,1269.506798740483
17_20220827 08,1225.0129585317493
17_20220827 09,1173.8243126902073
17_20220827 10,1273.9882096359
17_20220827 11,1285.6068706735737
17_20220827 12,1275.556337172444
17_20220827 13,1372.1481193503346
17_20220827 14,1274.7899378771594
17_20220827 15,1423.1885979473461
17_20220827 16,1393.970799211089
17_20220827 17,1414.4579441414091
17_20220827 18,1314.0361263373095
17_20220827 19,1334.0698879922827
17_20220827 20,1311.6014131521554
17_20220827 21,1271.596571468034
17_20220827 22,1228.0241416668475
17_20220827 23,1141.5374866450315
17_20220828 00,1187.496692319068
17_20220828 01,1137.7728912142097
17_20220828 02,1182.560495519244
17_20220828 03,1222.0451303281532
17_20220828 04,1143.6481816777216
17_20220828 05,1254.2094723760138
17_20220828 06,1241.6999394747136
17_20220828 07,1264.5926164959644
17_20220828 08,1145.8605272051377
17_20220828 09,1276.092556169296
17_20220828 10,1314.4304105419258
17_20220828 11,1390.4692916793276
17_20220828 12,1501.1671038479285
17_20220828 13,1433.4116198399695
17_20220828 14,1502.5016147756994
17_20220828 15,1335.7474111722631
17_20220828 16,1395.7369265415157
17_20220828 17,1401.8801472604953
17_20220828 18,1383.6560398981935
17_20220828 19,1416.6570126901959
17_20220828 20,1335.1547431717804
17_20220828 21,1376.993545076741
17_20220828 22,1268.5271855387718
17_20220828 23,1284.7010647182599
17_20220829 00,1368.1650872004561
17_20220829 01,1338.6054689259702
17_20220829 02,1414.1017668052107
17_20220829 03,1341.0494190277238
17_20220829 04,1277.2754327814787
17_20220829 05,1238.792509365139
17_20220829 06,1207.647406993266
17_20220829 07,1325.946019964379
17_20220829 08,1379.4867613876058
17_20220829 09,1417.1984779921665
17_20220829 10,1377.1539872621815
17_20220829 11,1347.0037190105004
17_20220829 12,1388.4545238449175
17_20220829 13,1361.4489116192763
17_20220829 14,1414.7499544418415
17_20220829 15,1248.5634817073587
17_20220829 16,1403.4141554841349
17_20220829 17,1289.4441003874251
17_20220829 18,1315.026344614363
17_20220829 19,1272.9093255028852
17_20220829 20,1267.6687500018286
17_20220829 21,1232.738116599358
17_20220829 22,1248.8819826561732
17_20220829 23,1256.858716576332
17_20220830 00,1202.352544257765
17_20220830 01,1197.7997032804228
17_20220830 02,1262.9694802804622
17_20220830 03,1222.7478255528624
17_20220830 04,1294.2747678319527
17_20220830 05,1353.0731946105786
17_20220830 06,1406.8177655933173
17_20220830 07,1343.7754051084744
17_20220830 08,1294.9743587980913
17_20220830 09,1285.9355320252373
17_20220830 10,1251.161361621862
17_20220830 11,1271.0136039260333
17_20220830 12,1259.2773878853643
17_20220830 13,1264.902932283247
17_20220830 14,1310.900345427148
17_20220830 15,1455.8439620958604
17_20220830 16,1419.0246968027607
17_20220830 17,1408.7758474022544
17_20220830 18,1200.5236100856594
17_20220830 19,1342.4200773224952
17_20220830 20,1403.8563663740958
17_20220830 21,1285.1197930346248
17_20220830 22,1346.1325313038897
17_20220830 23,1284.3423746444491
17_20220831 00,1284.3423746444491
17_20220831 01,1381.6815800563265
17_20220831 02,1329.860162965061
17_20220831 03,1224.8293543712764
17_20220831 04,1202.2092814667433
17_20220831 05,1213.9562100165779
17_20220831 06,1275.3750556667571
17_20220831 07,1208.1810238561054
17_20220831 08,1338.04042363847
17_20220831 09,1304.5473244153236
17_20220831 10,1349.8732996021404
17_20220831 11,1330.0776084953566
17_20220831 12,1572.0266264137497
17_20220831 13,1521.4451076238572
17_20220831 14,1548.1387177498393
17_20220831 15,1532.6279784104872
17_20220831 16,1446.3289218901234
17_20220831 17,1390.5366387423546
17_20220831 18,1456.8730290136655
17_20220831 19,1482.828089729019
17_20220831 20,1386.6909058172293
17_20220831 21,1387.2217788023625
17_20220831 22,1263.4142507180272
17_20220831 23,1248.6872785381101
18_20220825 00,1392.9324874622048
18_20220825 01,1382.9548909201437
18_20220825 02,1405.2360122111252
18_20220825 03,1308.317471292862
18_20220825 04,1400.2623497912593
18_20220825 05,1373.0020089283098
18_20220825 06,1361.3680939899334
18_20220825 07,1345.043243297919
18_20220825 08,1395.983807306507
18_20220825 09,1535.6995191102267
18_20220825 10,1580.095034470422
18_20220825 11,1465.723550327086
18_20220825 12,1410.347950526656
18_20220825 13,1613.8074460733594
18_20220825 14,1582.7992827624694
18_20220825 15,1564.1720803213616
18_20220825 16,1539.1534503304533
18_20220825 17,1586.8380667459649
18_20220825 18,1429.863660426432
18_20220825 19,1418.1927908461696
18_20220825 20,1405.8495309156817
18_20220825 21,1408.3082735314422
18_20220825 22,1333.218187854527
18_20220825 23,1403.4852936936336
18_20220826 00,1349.6765279172575
18_20220826 01,1388.443707384011
18_20220826 02,1392.001879339782
18_20220826 03,1353.5695936542977
18_20220826 04,1430.124143577313
18_20220826 05,1347.6085095944663
18_20220826 06,1202.187905881601
18_20220826 07,1310.3700034029757
18_20220826 08,1310.341301866125
18_20220826 09,1609.3885415644206
18_20220826 10,1466.261000366671
18_20220826 11,1661.9493146971936
18_20220826 12,1660.9290314884583
18_20220826 13,1662.0833039023814
18_20220826 14,1616.6137927762454
18_20220826 15,1639.0862370847387
18_20220826 16,1720.3570950470746
18_20220826 17,1627.9408982235052
18_20220826 18,1697.2670105621362
18_20220826 19,1598.4134398206918
18_20220826 20,1609.820223063262
18_20220826 21,1389.0362717753326
18_20220826 22,1555.524247150266
18_20220826 23,1443.234370948546
18_20220827 00,1438.1034493055909
18_20220827 01,1411.4285981434248
18_20220827 02,1384.320070819017
18_20220827 03,1665.33180725943
18_20220827 04,1545.1720471170804
18_20220827 05,1474.832372138985
18_20220827 06,1380.3048617908655
18_20220827 07,1412.5046228541646
18_20220827 08,1412.8541413954847
18_20220827 09,1406.2907076216914
18_20220827 10,1456.4149099059575
18_20220827 11,1408.901417468514
18_20220827 12,1490.0537968720182
18_20220827 13,1453.3212981717975
18_20220827 14,1554.5488855377453
18_20220827 15,1613.7559331476634
18_20220827 16,1552.6656254986235
18_20220827 17,1618.3213850262505
18_20220827 18,1527.179010930518
18_20220827 19,1470.2443611383374
18_20220827 20,1307.2054568341655
18_20220827 21,1365.9848455965773
18_20220827 22,1365.1309622263962
18_20220827 23,1344.3596382990238
18_20220828 00,1298.2479963983683
18_20220828 01,1251.0803400620782
18_20220828 02,1243.7296372935891
18_20220828 03,1231.4011821833924
18_20220828 04,1319.1901236424164
18_20220828 05,1329.3512855034758
18_20220828 06,1325.666482067967
18_20220828 07,1316.028080519524
18_20220828 08,1352.837353812512
18_20220828 09,1420.3051718895306
18_20220828 10,1546.7383159534
18_20220828 11,1531.6412139811036
18_20220828 12,1661.211153126557
18_20220828 13,1629.5126869540431
18_20220828 14,1642.764936168219
18_20220828 15,1564.7101072592106
18_20220828 16,1670.9909674018745
18_20220828 17,1648.784190188058
18_20220828 18,1592.4136315453702
18_20220828 19,1649.488377827435
18_20220828 20,1497.4753227182275
18_20220828 21,1365.598949684975
18_20220828 22,1336.1007733952456
18_20220828 23,1369.1782128215361
18_20220829 00,1494.1839684820038
18_20220829 01,1552.5138349378435
18_20220829 02,1445.1387095143157
18_20220829 03,1536.181868765275
18_20220829 04,1491.579591977589
18_20220829 05,1412.9417251925652
18_20220829 06,1429.9440419518596
18_20220829 07,1425.0262038666096
18_20220829 08,1326.8466307833141
18_20220829 09,1428.4583687070274
18_20220829 10,1338.5952914725094
18_20220829 11,1609.1662754474037
18_20220829 12,1584.1994229759557
18_20220829 13,1593.5601549085136
18_20220829 14,1641.748198405419
18_20220829 15,1644.8292625882425
18_20220829 16,1541.781340189681
18_20220829 17,1552.4822567717304
18_20220829 18,1526.6053601883812
18_20220829 19,1539.6533858141702
18_20220829 20,1392.0111834040677
18_20220829 21,1601.8282040241959
18_20220829 22,1595.39551108647
18_20220829 23,1547.577645870112
18_20220830 00,1519.5614288179272
18_20220830 01,1413.5317494880383
18_20220830 02,1366.69503538802
18_20220830 03,1336.7245376757362
18_20220830 04,1671.7257834907364
18_20220830 05,1556.4558776951703
18_20220830 06,1439.2856648655975
18_20220830 07,1564.9748663539094
18_20220830 08,1399.8725118409911
18_20220830 09,1380.8081176204225
18_20220830 10,1496.2119134991292
18_20220830 11,1364.3646212411916
18_20220830 12,1596.2248565916775
18_20220830 13,1499.5942737556259
18_20220830 14,1566.409271961771
18_20220830 15,1590.201397724616
18_20220830 16,1578.3741880634955
18_20220830 17,1363.7154962778204
18_20220830 18,1598.7552823049045
18_20220830 19,1456.895833340189
18_20220830 20,1547.5927191544845
18_20220830 21,1528.3380207752057
18_20220830 22,1384.6530394980405
18_20220830 23,1497.326957537677
18_20220831 00,1524.464868688953
18_20220831 01,1472.1756895506994
18_20220831 02,1446.99071536723
18_20220831 03,1449.2728285496312
18_20220831 04,1437.7458301059905
18_20220831 05,1489.9020876663467
18_20220831 06,1502.5762943336688
18_20220831 07,1477.6026363205606
18_20220831 08,1431.767138706215
18_20220831 09,1336.2695010029227
18_20220831 10,1414.7531724969683
18_20220831 11,1376.4060966500144
18_20220831 12,1396.933346781938
18_20220831 13,1366.88917241583
18_20220831 14,1584.9729890731217
18_20220831 15,1412.8759139070542
18_20220831 16,1544.5206924354923
18_20220831 17,1516.0855214252183
18_20220831 18,1543.5360994034068
18_20220831 19,1367.3104414461777
18_20220831 20,1366.5733509014226
18_20220831 21,1413.51794756312
18_20220831 22,1367.6623472403828
18_20220831 23,1489.812959272548
19_20220825 00,2136.90150723691
19_20220825 01,1885.8575167306283
19_20220825 02,1842.1215707382069
19_20220825 03,1932.740871499033
19_20220825 04,1777.100330773605
19_20220825 05,1881.09385248597
19_20220825 06,1836.1758388941855
19_20220825 07,1785.032756667112
19_20220825 08,1860.2524284374535
19_20220825 09,1940.5018040470477
19_20220825 10,1985.5292918619064
19_20220825 11,1912.91300744468
19_20220825 12,1862.0504614833083
19_20220825 13,1976.8730158826509
19_20220825 14,2056.0120092458956
19_20220825 15,1931.0161986855337
19_20220825 16,1980.4931144317395
19_20220825 17,1882.3858424887546
19_20220825 18,1914.9714564837986
19_20220825 19,1914.6406038963735
19_20220825 20,1889.2757472614826
19_20220825 21,1854.043118572704
19_20220825 22,1708.1303468310748
19_20220825 23,1867.1083775949426
19_20220826 00,1820.317219091515
19_20220826 01,1824.322656104124
